tcp_id,date,OK,ERROR,author,title
A59443,1675,0,15,"Shadwell, Thomas, 1642?-1692.",Psyche a tragedy / written by Tho. Shadwell.
A59525,1687,0,15,"Ravenscroft, Edward, 1654?-1707.","Titus Andronicus, or, The rape of Lavinia acted at the Theatre Royall : a tragedy, alter'd from Mr. Shakespears works / by Mr. Edw. Ravenscroft."
A68278,1591,0,15,"Shakespeare, William, 1564-1616, attributed name.","[The] troublesome raigne of Iohn King of England with the discouerie of King Richard Cordelions base sonne (vulgarly named, the bastard Fawconbridge): also the death of King Iohn at Swinstead Abbey. As it was (sundry times) publikely acted by the Queenes Maiesties Players, in the honourable citie of London."
A18402,1598,0,15,"Chapman, George, 1559?-1634.","The blinde begger of Alexandria most pleasantly discoursing his variable humours in disguised shapes full of conceite and pleasure. As it hath been sundry times publickly acted in London. by the right honorable the Earle of Nottingham, Lord high Admirall his seruantes. By George Chapman: Gentleman."
A68931,1600,0,15,"Shakespeare, William, 1564-1616.","The first part of the contention betwixt the two famous houses of Yorke and Lancaster with the death of the good Duke Humphrey: and the banishment and death of the Duke of Suffolke, and the tragical end of the prowd Cardinall of Winchester, with the notable rebellion of Iacke Cade: and the Duke of Yorkes first clayme to the crowne."
A03195,1633,0,15,"Heywood, Thomas, d. 1641.",The English traueller As it hath beene publikely acted at the Cock-pit in Drury-lane: by Her Maiesties seruants. Written by Thomas Heyvvood.
B04817,1681–1684,0,15,"L. P. (Laurence Price), fl. 1625-1680?","The honour of Bristol. Shewing how the angel Gabriel of Bristol, fought with three ships, who boarded us many times, wherein we cleared our decks, and killed five hundred of their men, and wounded many more, and made them flye into Cales, where we lost but three men, to the honour of the angel Gabriel of Bristol. To the tune of, Our noble King in his progress."
A35284,1672,0,15,"Crown, Mr. (John), 1640?-1712.","The history of Charles the Eighth of France, or, The invasion of Naples by the French as it is acted at His Highnesses the Duke of York's Theater / written by Mr. Crowne."
A06177,1615,0,14,"Beaumont, Francis, 1584-1616.",Cupids reuenge As it hath beene diuers times acted by the Children of her Maiesties Reuels. By Iohn Fletcher
A00968,1621,0,14,"Fletcher, John, 1579-1625.","The tragedy of Thierry King of France, and his brother Theodoret As it was diuerse times acted at the Blacke-Friers by the Kings Maiesties Seruants."
A69867,1690,0,14,"Dryden, John, 1631-1700.","Amphitryon, or, The two Socia's a comedy : as it is acted at the Theatre Royal / written by Mr. Dryden ; to which is added the musick of the songs, compos'd by Mr. Henry Purcel."
A07367,1639,0,14,"Mayne, Jasper, 1604-1672.",The citye match A comoedye. Presented to the King and Queene at White-hall. Acted since at Black-friers by His Maiesties Servants.
A50091,1656,0,14,"Massinger, Philip, 1583-1640.","The excellent comedy called, The old law, or, A new way to please you by Phil. Massinger, Tho. Middleton, William Rowley ... ; together with an exact and perfect catalogue of all the playes, with the authors names, and what are comedies, tragedies, histories, pastoralls, masks, interludes, more exactly printed than ever before."
A58114,1677,0,14,"Ravenscroft, Edward, 1654?-1707.",King Edgar and Alfreda a tragi-comedy : acted at the Theatre-Royal / written by Edward Ravenscroft ...
A39812,1685,0,14,"Fletcher, John, 1579-1625.","Valentinian, a tragedy as 'tis alter'd by the Earl of Rochester, and acted at the Theatre-Royal : together with a preface concerning the author and his writings, by one of his friends."
A39810,1648,0,14,"Fletcher, John, 1579-1625.","The tragedy of Thierry, King of France, and his brother Theodoret as it was diverse times acted at the Blacke-Friers by the Kings Maiesties servants / written by John Fletcher, gent."
A43305,1687,0,14,"Hemings, William, b. 1602?","The eunuch. A tragedy: as it hath been acted with great applause. / Written by William Hemmings, Oxon.."
A20076,1600,0,14,"Dekker, Thomas, ca. 1572-1632.","The pleasant comedie of old Fortunatus As it was plaied before the Queenes Maiestie this Christmas, by the Right Honourable the Earle of Nottingham, Lord high Admirall of England his seruants."
A18596,1631,0,14,"Chettle, Henry, d. 1607?","The tragedy of Hoffman or A reuenge for a father As it hath bin diuers times acted with great applause, at the Phenix in Druery-lane."
A17460,1620,0,14,"J. C., fl. 1620.","A pleasant comedie, called the tvvo merry milke-maids. Or, the best words weare the garland As it was acted before the King, with generall approbation, by the Companie of the Reuels. By I.C."
A50836,1696,0,14,"Milbourne, Luke, 1649-1720.","The Christian pattern paraphras'd, or, The book of the Imitation of Christ commonly ascrib'd to Thomas à Kempis ; made English by Luke Milbourn ..."
A36595,1691,0,14,"Dryden, John, 1631-1700.","Amphitryon, or, The two Sosia's a comedy, as it is acted at the Theatre Royal / written by Mr. Dryden ; to which is added the musick of the songs, compos'd by Mr. Henry Purcel."
A93167,1652,0,14,"Shirley, James, 1596-1666.","The cardinal, a tragedie, as it was acted at the private house in Black Fryers, wriiten by James Shirley. Not printed before"
A11145,1634,0,14,"Rowley, Samuel, d. 1633?","The noble souldier. Or, A contract broken, justly reveng'd A tragedy. Written by S.R."
B03559,1670,0,14,,"The gelding of the devil. Or, The prettiest jest that e're was known, how the bakers wife her skill hath shown, then listen a while, and I the news will tell, betwixt the baker and the devil of hell. To a dainty new tune called, The gelding of the devil: or, The card players."
A12143,1640,0,14,"Shirley, James, 1596-1666.","Loves crueltie A tragedy, as it vvas presented by her Majesties Servants, at the private House in Drury Lane. Written by James Shirley Gent."
A43564,1691,0,14,"Heyrick, Thomas, d. 1694.",Miscellany poems by Tho. Heyrick ...
A07240,1632,0,14,"Massinger, Philip, 1583-1640.","The maid of honour As it hath beene often presented with good allowance at the Phœnix in Drurie-Lane, by the Queenes Majesties Servants. Written by Philip Massinger."
A49933,1689,0,14,"Lee, Nathaniel, 1653?-1692.","The Princess of Cleve, as it was acted at the Queens Theatre in Dorset-Garden / by Nath. Lee ..."
A62038,1658,0,14,"Swinhoe, Gilbert, fl. 1658.","The tragedy of the unhappy fair Irene by Gilbert Swinhoe, Esq."
A64747,1650,0,14,"Vaughan, Henry, 1622-1695.","Silex scintillans, or, Sacred poems and priuate eiaculations by Henry Vaughan ..."
A49928,1681,0,14,"Lee, Nathaniel, 1653?-1692.","Lucius Junius Brutus, father of his country a tragedy : acted at the Duke's Theater, by their royal highnesses servants / written by Nath. Lee."
A47392,1665,0,14,"Killigrew, William, Sir, 1606-1695.","Three playes written by Sir William Killigrew, vice-chamberlain to Her Majesty the Queen Consort, 1664, viz. [brace] Selindra, Pandora, Ormasdes."
A12548,1615,0,14,"Smith, Wentworth, fl. 1601-1623.","The Hector of Germany. Or The Palsgraue, prime Elector A new play, an honourable history. As it hath beene publickly acted at the Red-Bull, and at the Curtayne, by a company of young-men of this citie. Made by W. Smith: with new additions."
A36631,1667,0,14,"Dryden, John, 1631-1700.","The Indian emperour, or, The conquest of Mexico by the Spaniards being the sequel of The Indian queen / by John Dryden."
A11155,1633,0,14,"Rowley, William, 1585?-1642?","A tragedy called All's lost by lust. Written by William Rowley. Divers times acted by the Lady Elizabeths Servants. And now lately by her Maiesties Servants, with great applause, at the Phœnix in Drury Lane"
A55475,1673,0,14,"Pordage, Samuel, 1633-1691?","Herod and Mariamne a tragedy, acted at the Duke's Theatre."
A12547,1573,0,14,"Smith, Walter, fl. 1525.","XII. mery iests, of the wyddow Edyth this lying widow, false and craftie, late i[n] Engla[n]d, hath deceiued many ... Now newly printed, this present yeare, for such as delite, mery iests for to here."
A42617,1674,0,14,,The Geneva ballad to the tune of 48.
A09228,1599,0,14,"Peele, George, 1556-1596.",The loue of King Dauid and fair Bethsabe With the tragedie of Absalon. As it hath ben diuers times plaied on the stage. Written by George Peele.
A53311,1700,0,14,"Oldmixon, Mr. (John), 1673-1742.","The grove, or, Love's paradice an opera, represented at the Theatre Royal in Drury-lane / by Mr. Oldmixon."
A02755,1640,0,14,"Hart, Alexander, fl. 1640.","The tragi-comicall history of Alexto and Angelica Containing the progresse of a zealous Candide, and masculine love. With a various mutability of a feminine affection. Together with loves iustice thereupon. Written by Alex: Hart Esq."
A30741,1674,0,14,"Butler, Samuel, 1612-1680.",The Geneva ballad To the tune of 48.
A36760,1676,0,14,"Duffett, Thomas.","New poems, songs, prologues, and epilogues never before printed / written by Thomas Duffett ; and set by the most eminent musicians about the town."
B04554,1670,0,14,,"The new balovv: or, A wenches lamentation for the loss of her sweet-heart: he having left her with a babe to play her, being the fruits of her folly. The tune is Balow."
A53534,1677,0,14,"Otway, Thomas, 1652-1685.","Titus and Berenice, a tragedy acted at the Duke's Theatre : with a farce called The cheats of Scapin / by Tho. Otway."
A10726,1595,0,14,"Shakespeare, William, 1564-1616.","The true tragedie of Richard Duke of York and the death of good King Henrie the Sixt, with the whole contention betweene the two houses Lancaster and Yorke, as it was sundrie times acted by the right honourable the earle of Pembrooke his seruants."
A03205,1611,0,14,"Heywood, Thomas, d. 1641.","The golden age. Or The liues of Iupiter and Saturne, with the deifying of the heathen gods As it hath beene sundry times acted at the Red Bull, by the Queenes Maiesties Seruants. Written by Thomas Heyvvood."
A19347,1640,0,14,"Desfontaines, Nicolas-Marc, d. 1652.",The second part of the Cid
A13384,1628,0,14,"Tasso, Torquato, 1544-1595.",Torquato Tassos Aminta Englisht To this is added Ariadne's complaint in imitation of Anguillara; written by the translater of Tasso's Aminta
B17587,1700,0,14,"Fletcher, John, 1579-1625.","The loyal subject, or, The faithful general a play acted at the Theatre-Royal by Her Majesties servants / the authors, Mr. Beaumont and Mr. Fletcher ; with a preface."
A37158,1677,0,14,"Davenant, Charles, 1656-1714.",Circe a tragedy as it is acted at His Royal Highness the Duke of York's Theatre / by Charles D'Avenant ...
A54800,1698,0,14,"Philips, William, d. 1734.","The revengeful queen a tragedy : as it was acted at the Theatre-Royal by His Majesty's servants / written by William Philips, Esq."
B01875,1674,0,14,"Butler, Samuel, 1612-1680.",The Geneva ballad. To the tune of 48.
A18083,1639,0,14,"Cartwright, William, 1611-1643.",The royall slaue A tragi-comedy. Presented to the King and Queene by the students of Christ-Church in Oxford. August 30. 1636. Presented since to both their Majesties at Hampton-Court by the Kings Servants.
A28209,1666,0,14,"Birkenhead, John, Sir, 1616-1679.","A new ballad of a famous German prince and a renowned English duke who on St. James's day, one thou[sand] fought with a beast with seven heads, call'd provinces, not by land, but by water, not to be said, but sung, not high English nor Low Dutch, but to a new French tune call'd Monsieur Ragou, or, The Dancing hobby-horses."
A04636,1612,0,14,"Jonson, Ben, 1573?-1637.",The alchemist. VVritten by Ben. Ionson
A34644,1664,0,14,"Cotton, Charles, 1630-1687.","Scarronides: or, Virgile travestie A mock-poem. Being the first book of Virgils Æneis in English, burlésque."
A59307,1673,0,13,"Settle, Elkanah, 1648-1724.","The Empress of Morocco a tragedy, with sculptures / written by Elkanah Settle ..."
A27197,1690,0,13,"Betterton, Thomas, 1635?-1710.","The prophetess, or, The history of Dioclesian written by Francis Beaumont and John Fletcher ; with alterations and additions, after the manner of an opera ; represented at the Queen's Theatre, by Their Majesties servants."
A56872,1653,0,13,"Goughe, Alexander.","The Queen, or, The excellency of her sex an excellent old play / found out by a person of honour, and given to the publisher, Alexander Goughe."
A27332,1683,0,13,"Behn, Aphra, 1640-1689.","The young king, or, The mistake as 'tis acted at His Royal Highness, the Dukes Theatre / written by A. Behn."
A01773,1640,0,13,"Glapthorne, Henry.","The Hollander A comedy written 1635. The author Henry Glapthorne. And now printed as it was then acted at the Cock-pit in Drury lane, by their Majesties Servants, with good allowance. And at the court before both their Majesties."
A68655,1640,0,13,"Richards, Nathanael, ca. 1600-1652.","The tragedy of Messallina the Roman emperesse As it hath beene acted with generall applause divers times, by the Company of his Majesties Revells. Written by Nathanael Richards."
