tcp_id,date,OK,ERROR,author,title
B06518,1688–1692,0,9,,"The west-country dialogue: or, A pleasant ditty between Anniseed-Robin the miller, and his brother Jack the plough-man, concerning Joan, poor Robin's unkind lover. To the tune of, O folly, desperate folly, &c. Licensed according to order."
A59968,1678,0,9,"Shipman, Thomas, 1632-1680.","Henry the Third of France, stabb'd by a fryer, with the fall of the Guise a tragedy acted at the Theatre-Royal / by Thomas Shipman."
A36971,1685,0,9,"D'Urfey, Thomas, 1653-1723.","An elegy upon the late blessed monarch King Charles II and two panegyricks upon Their present sacred Majesties, King James and Queen Mary written by Mr. Durfey."
A30781,1693,0,9,"Bancroft, John, d. 1696.","Henry the Second, King of England, with the death of Rosamond a tragedy, acted at the Theatre-Royal, by Their Majesties servants."
A07614,1635,0,9,,"Money is my master yet once it was a servant unto mee, but now for want of money I am in misery, yet I doe hope to find some remedy. To the tune of, Better late thrive then never."
A03804,1587,0,9,"Hughes, Thomas, fl. 1587.","Certaine deu[is]es and shewes presented to her Maiestie by the gentlemen of Grayes-Inne at her Highnesse court in Greenewich, the twenty eighth day of Februarie in the thirtieth yeare of her Maiesties most happy raigne"
A59986,1661,0,9,"Shirley, James, 1596-1666.","Love will finde out the way an excellent comedy as it was acted with great applause, by Her Majesties servants, at the Phoenix in Drury Lane / by T.B."
A19946,1621,0,9,"Davison, Francis, 1575?-1619?","Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and deuises. The second, sonets and canzonets. The third, pastoralls and elegies. The fourth, madrigalls and odes. The fift, epigrams and epitaphs. The sixt, epistles, and epithalamions. For variety and pleasure, the like neuer published."
A39655,1686,0,9,"Flatman, Thomas, 1637-1688.",Poems and songs by Thomas Flatman.
A16248,1620,0,9,"Boccaccio, Giovanni, 1313-1375.","The decameron containing an hundred pleasant nouels. Wittily discoursed, betweene seauen honourable ladies, and three noble gentlemen."
A03256,1607,0,9,"Heywood, Thomas, d. 1641.",A woman kilde with kindnesse. Written by Tho. Heywood
A19007,1630,0,9,"Crimsal, Richard.","The kind hearted creature: or The prettest [sic] iest that er'e you knew yet Il'e say nothing but what is true: I once heard of a cunning whore, but ner'e the like of this before. To the tune of the Mother beguiled the daughter."
A19829,1615,0,9,"Daniel, Samuel, 1562-1619.","Hymens triumph A pastorall tragicomædie. Presented at the Queenes court in the Strand, at her Maiesties magnificent entertainement of the Kings most excellent Maiestie, being at the nuptials of the Lord Roxborough. By Samuel Daniel."
A36631,1667,0,9,"Dryden, John, 1631-1700.","The Indian emperour, or, The conquest of Mexico by the Spaniards being the sequel of The Indian queen / by John Dryden."
B04023,1661,0,9,"Henry, the Minstrel, fl. 1470-1492.","The life and acts of the most famous and valiant champion, Sir William Wallace, Knight of Ellerslie. Maintainer of the liberty of Scotland. With a preface containing a short sum of the history of that time."
A57165,1682,0,9,"Radcliffe, Alexander, fl. 1669-1696.",The ramble an anti-heroick poem : together with some terrestrial hymms and carnal ejaculations / by Alexander Radcliffe ...
A06270,1602,0,9,"Gascoigne, George, 1542?-1577. Spoyle of Antwerpe.","A larum for London, or The siedge of Antwerpe VVith the ventrous actes and valorous deeds of the lame soldier. As it hath been playde by the right Honorable the Lord Chamberlaine his Seruants."
A11435,1636,0,9,"Sampson, William, 1590?-1636.","The vow breaker. Or, The faire maide of Clifton In Notinghamshire as it hath beene diuers times acted by severall companies with great applause. By William Sampson."
A54958,1696,0,9,"Pix, Mary, 1666-1720.","Ibrahim, the thirteenth Emperour of the Turks a tragedy, as it is acted by His Majesties servants / by Mrs. Mary Pix."
B05853,1683,0,9,"J. S. (John Shirley), fl. 1680-1702.","The compleat courtier: Or, Cupid's Academy. Containing an exact and excellent collection of all the newest and choicest songs, poems, epigrams ... humbly recommended for the perusalof all young gentleman, ladies, and others, who are inclinable to recreate themselves with harmless mirth. / By J. Shurly, gent."
B00486,1628–1629,0,9,"M. P. (Martin Parker), d. 1656?","The countrey lasse. To a daintie new note, which if you can hit, there's another tune will as well fit. To the tune of, The mother beguild daughter."
A73627,1607,0,9,,The tragedie of Cæsar and Pompey or Cæsars reuenge Priuately acted by the students of Trinity Colledge in Oxforde.
A15549,1606,0,9,,"A pleasant comedie, called VVily beguilde The chiefe actors be these: a poore scholler, a rich foole, and a knaue at a shifte."
B06063,1675,0,9,,"The Scotch wooing: or, Jockey of the Lough, and Jenny of the Lee: Jockey wooes Jenny, for to be his dear, but Jenny long time is in mickle fear; least Jockey should be false or prove unkind, but Jockey put that quite out of her mind, so that at length they fairly did agree, to strike a bargain up, as you shall see. To the tune of, Jockey's gone to the wood."
A34582,1655,0,9,"Corneille, Pierre, 1606-1684.","Polyeuctes, or, The martyr a tragedy / by Sir William Lower."
A64070,1685,0,9,"Tyler, Alexander.","Memoires of the life and actions of the most invincible and triumphant prince, Ihon the Great, third of that name, present king of Poland containing a succinct series of affairs from craddle to his present day : with a particular relation of his many great and stupendious victories obtain'd against the Turks and Tartars, from the time he was first made crown-general, and afterwards elected King of Poland / done in verse, out of H. G's historical account of the said princes life and actions, by a lover of the peace and glory of Christendome."
A59304,1676,0,9,"Settle, Elkanah, 1648-1724.","The conquest of China by the Tartars a tragedy, acted at the Duke's Theatre / written by Elkanah Settle ..."
A39182,1683,0,9,,An Elegy upon that great minister of state Anthony Earl of Shaftesbury
B04307,1665,0,9,Tom of Lincoln.,"The lavvyers plea, in the behalf of young Tom of Lincoln. Being an answer to a late scandalous ballad, entituled, Merry news from Lincolns-Inn. Adrest to the author of the said ballad, by Tom of Lincoln. To the tune of, Help lords and commons, &c."
A51499,1699,0,9,"Motteux, Peter Anthony, 1660-1718.","The island princess, or, The generous Portuguese made into an opera, as it is performed at the Theatre Royal / all the musical entertainments and the greatest part of the play new, and written by Mr. Motteux."
A24140,1656,0,9,,"The Academy of pleasure furnished with all kinds of complementall letters, discourses and dialogues : with variety of new songs, sonets and witty inventions : teaching all sorts of men, maids, widows, &c. to speak and write wittily and to bear themselves gracefully for the attaining of their desired ends : how to discourse and demean themselves at feasts and marry-meetings at home and abroad in the company of friends or strangers : how to retort, quibble, jest or joke and to return an ingenious answer upon any occision whatsoever : also a dictionary of all the hard English words expounded : with a poeticall dictionary : with other concests very pleaiant and delightfull, never before extant."
A60960,1700,0,9,"Southerne, Thomas, 1660-1746.","The fate of Capua a tragedy, as it is acted at the Theatre in Lincolns-Inn-Fields by His Majesty's servants / written by Thomas Southerne."
B17587,1700,0,9,"Fletcher, John, 1579-1625.","The loyal subject, or, The faithful general a play acted at the Theatre-Royal by Her Majesties servants / the authors, Mr. Beaumont and Mr. Fletcher ; with a preface."
A35270,1698,0,9,"Crown, Mr. (John), 1640?-1712.","Caligula a tragedy, as it is acted at the Theatre Royal, by His Majesty's servants / written by Mr. Crowne."
A35271,1675,0,9,"Crown, Mr. (John), 1640?-1712.","Calisto, or, The chaste nimph, the late masque at court as it was frequently presented there, by several persons of great quality : with the prologue, and the songs betwixt the acts / all written by J. Crowne."
A53459,1694,0,9,"Orrery, Roger Boyle, Earl of, 1621-1679.",Herod the Great a tragedy / written by the Right Honourable the Earl of Orrery.
A03195,1633,0,9,"Heywood, Thomas, d. 1641.",The English traueller As it hath beene publikely acted at the Cock-pit in Drury-lane: by Her Maiesties seruants. Written by Thomas Heyvvood.
A59493,1681,0,9,"Tate, Nahum, 1652-1715.",The history of King Lear acted at the Duke's theatre / reviv'd with alterations by N. Tate.
A35738,1683,0,9,,"Dagon's fall, or, The whigs lamentation for the death of Anthony, King of Poland to the tune of, Philander, &c."
A18413,1606,0,9,"Chapman, George, 1559?-1634.",The gentleman vsher. By George Chapman
A13125,1638,0,9,"Suckling, John, Sir, 1609-1642.",Aglaura
A68506,1615,0,8,,No body loues mee to the tune of Philliday.
A36650,1684,0,8,Virgil. Bucolica. English.,"Miscellany poems containing a new translation of Virgills eclogues, Ovid's love elegies, odes of Horace, and other authors : with several original poems / by the most eminent hands."
A07974,1637,0,8,"Nabbes, Thomas, 1605?-1645?","Hannibal and Scipio An historicall tragedy. Acted in the yeare 1635. by the Queenes Majesties Servants, at their private house in Drury Lane. The author Thomas Nabbes."
A04539,1607,0,8,"Barnes, Barnabe, 1569?-1609.","The Diuils charter a tragædie conteining the life and death of Pope Alexander the sixt. As it was plaide before the Kings Maiestie, vpon Candlemasse night last: by his Maiesties Seruants. But more exactly reuewed, corrected, and augmented since by the author, for the more pleasure and profit of the reader."
A39718,1654,0,8,"Flecknoe, Richard, d. 1678?","Love's dominion a dramatique piece full of excellent moralitie, written as a pattern for the reformed stage."
B00507,1634,0,8,"M. P. (Martin Parker), d. 1656?","The marryed mans lesson: or, A disswasion from iealousie. To the tune of, All you that will wooe a wench."
A58192,1667,0,8,"Raymond, John, 17th cent.","Folly in print, or, A book of rymes"
A89019,1653,0,8,"Mead, Robert, 1616-1653.","The combat of love and friendship, a comedy, as it hath formerly been presented by the gentlemen of Ch. Ch. in Oxford. By Robert Mead, sometimes of the same colledge."
A56872,1653,0,8,"Goughe, Alexander.","The Queen, or, The excellency of her sex an excellent old play / found out by a person of honour, and given to the publisher, Alexander Goughe."
A47781,1699,0,8,"Lesly, George, d. 1701.","Israel's troubles and triumph, or, The history of their dangers in and deliverance out of Egypt as it is recorded by Moses in Exod. and turned into English verse by George Lesly."
A20866,1631,0,8,"Drue, Thomas, fl. 1616-1653.","The life of the dutches of Suffolke As it hath beene divers and sundry times acted, with good applause."
A07217,1610,0,8,"Mason, John, fl. 1606-1610.",The Turke A worthie tragedie. As it hath bene diuers times acted by the Children of his Maiesties Reuels. Written by Iohn Mason Maister of Artes.
A50520,1666,0,8,"Medbourne, M. (Matthew), d. 1679.","St. Cecily, or, The converted twins a Christian tragedy / written by E.M."
A50091,1656,0,8,"Massinger, Philip, 1583-1640.","The excellent comedy called, The old law, or, A new way to please you by Phil. Massinger, Tho. Middleton, William Rowley ... ; together with an exact and perfect catalogue of all the playes, with the authors names, and what are comedies, tragedies, histories, pastoralls, masks, interludes, more exactly printed than ever before."
